site,time,obs_permil
NOR,2018-09-28 00:00:00,5.72
NOR,2018-09-29 00:00:00,5.72
NOR,2018-09-30 00:00:00,5.72
NOR,2018-10-01 00:00:00,5.72
NOR,2018-10-02 00:00:00,5.72
NOR,2018-10-03 00:00:00,5.72
NOR,2018-10-04 00:00:00,5.72
NOR,2018-10-05 00:00:00,5.72
NOR,2018-10-06 00:00:00,5.72
NOR,2018-10-07 00:00:00,5.72
NOR,2018-10-08 00:00:00,5.72
NOR,2018-10-09 00:00:00,5.72
KRE,2018-09-26 00:00:00,-1.02
KRE,2018-09-27 00:00:00,-1.02
KRE,2018-09-28 00:00:00,-1.02
KRE,2018-09-29 00:00:00,-1.02
KRE,2018-09-30 00:00:00,-1.02
KRE,2018-10-01 00:00:00,-1.02
KRE,2018-10-02 00:00:00,-1.02
KRE,2018-10-03 00:00:00,-1.02
KRE,2018-10-04 00:00:00,-1.02
KRE,2018-10-05 00:00:00,-1.02
KRE,2018-10-06 00:00:00,-1.02
KRE,2018-10-07 00:00:00,-1.02
KRE,2018-10-08 00:00:00,-1.02
KRE,2018-10-09 00:00:00,-1.02
KRE,2018-10-10 00:00:00,-1.02
PAL,2018-09-26 00:00:00,9.66
PAL,2018-09-27 00:00:00,9.66
PAL,2018-09-28 00:00:00,9.66
PAL,2018-09-29 00:00:00,9.66
PAL,2018-09-30 00:00:00,9.66
PAL,2018-10-01 00:00:00,9.66
PAL,2018-10-02 00:00:00,9.66
PAL,2018-10-03 00:00:00,9.66
PAL,2018-10-04 00:00:00,9.66
PAL,2018-10-05 00:00:00,9.66
PAL,2018-10-06 00:00:00,9.66
PAL,2018-10-07 00:00:00,9.66
PAL,2018-10-08 00:00:00,9.66
PAL,2018-10-09 00:00:00,9.66
PAL,2018-10-10 00:00:00,9.66
HTM,2018-09-28 00:00:00,1.07
HTM,2018-09-29 00:00:00,1.07
HTM,2018-09-30 00:00:00,1.07
HTM,2018-10-01 00:00:00,1.07
HTM,2018-10-02 00:00:00,1.07
HTM,2018-10-03 00:00:00,1.07
HTM,2018-10-04 00:00:00,1.07
HTM,2018-10-05 00:00:00,1.07
HTM,2018-10-06 00:00:00,1.07
HTM,2018-10-07 00:00:00,1.07
HTM,2018-10-08 00:00:00,1.07
HTM,2018-10-09 00:00:00,1.07
HTM,2018-10-10 00:00:00,1.07
HTM,2018-10-11 00:00:00,1.07
OPE,2018-10-01 00:00:00,-1.33
OPE,2018-10-02 00:00:00,-1.33
OPE,2018-10-03 00:00:00,-1.33
OPE,2018-10-04 00:00:00,-1.33
OPE,2018-10-05 00:00:00,-1.33
OPE,2018-10-06 00:00:00,-1.33
OPE,2018-10-07 00:00:00,-1.33
OPE,2018-10-08 00:00:00,-1.33
OPE,2018-10-09 00:00:00,-1.33
OPE,2018-10-10 00:00:00,-1.33
OPE,2018-10-11 00:00:00,-1.33
OPE,2018-10-12 00:00:00,-1.33
OPE,2018-10-13 00:00:00,-1.33
OPE,2018-10-14 00:00:00,-1.33
OPE,2018-10-15 00:00:00,-1.33
KIT,2018-10-01 09:11:00,-6.85
KIT,2018-10-02 09:11:00,-6.85
KIT,2018-10-03 09:11:00,-6.85
KIT,2018-10-04 09:11:00,-6.85
KIT,2018-10-05 09:11:00,-6.85
KIT,2018-10-06 09:11:00,-6.85
KIT,2018-10-07 09:11:00,-6.85
HPB,2018-10-04 00:00:00,2.94
HPB,2018-10-05 00:00:00,2.94
HPB,2018-10-06 00:00:00,2.94
HPB,2018-10-07 00:00:00,2.94
HPB,2018-10-08 00:00:00,2.94
HPB,2018-10-09 00:00:00,2.94
HPB,2018-10-10 00:00:00,2.94
HPB,2018-10-11 00:00:00,2.94
HPB,2018-10-12 00:00:00,2.94
HPB,2018-10-13 00:00:00,2.94
HPB,2018-10-14 00:00:00,2.94
HPB,2018-10-15 00:00:00,2.94
HPB,2018-10-16 00:00:00,2.94
HPB,2018-10-17 00:00:00,2.94
SAC,2018-10-05 00:00:00,-2.96
SAC,2018-10-06 00:00:00,-2.96
SAC,2018-10-07 00:00:00,-2.96
SAC,2018-10-08 00:00:00,-2.96
SAC,2018-10-09 00:00:00,-2.96
SAC,2018-10-10 00:00:00,-2.96
SAC,2018-10-11 00:00:00,-2.96
SAC,2018-10-12 00:00:00,-2.96
SAC,2018-10-13 00:00:00,-2.96
SAC,2018-10-14 00:00:00,-2.96
SAC,2018-10-15 00:00:00,-2.96
SAC,2018-10-16 00:00:00,-2.96
SAC,2018-10-17 00:00:00,-2.96
SAC,2018-10-18 00:00:00,-2.96
SAC,2018-10-19 00:00:00,-2.96
SAC,2018-10-20 00:00:00,-2.96
SAC,2018-10-21 00:00:00,-2.96
SAC,2018-10-22 00:00:00,-2.96
TRN,2018-10-05 00:00:00,-0.37
TRN,2018-10-06 00:00:00,-0.37
TRN,2018-10-07 00:00:00,-0.37
TRN,2018-10-08 00:00:00,-0.37
TRN,2018-10-09 00:00:00,-0.37
TRN,2018-10-10 00:00:00,-0.37
TRN,2018-10-11 00:00:00,-0.37
TRN,2018-10-12 00:00:00,-0.37
TRN,2018-10-13 00:00:00,-0.37
TRN,2018-10-14 00:00:00,-0.37
TRN,2018-10-15 00:00:00,-0.37
TRN,2018-10-16 00:00:00,-0.37
TRN,2018-10-17 00:00:00,-0.37
TRN,2018-10-18 00:00:00,-0.37
TRN,2018-10-19 00:00:00,-0.37
SVB,2018-10-08 00:00:00,6.6
SVB,2018-10-09 00:00:00,6.6
SVB,2018-10-10 00:00:00,6.6
SVB,2018-10-11 00:00:00,6.6
SVB,2018-10-12 00:00:00,6.6
SVB,2018-10-13 00:00:00,6.6
SVB,2018-10-14 00:00:00,6.6
SVB,2018-10-15 00:00:00,6.6
SVB,2018-10-16 00:00:00,6.6
SVB,2018-10-17 00:00:00,6.6
SVB,2018-10-18 00:00:00,6.6
SVB,2018-10-19 00:00:00,6.6
SVB,2018-10-20 00:00:00,6.6
SVB,2018-10-21 00:00:00,6.6
SVB,2018-10-22 00:00:00,6.6
NOR,2018-10-09 00:00:00,-1.39
NOR,2018-10-10 00:00:00,-1.39
NOR,2018-10-11 00:00:00,-1.39
NOR,2018-10-12 00:00:00,-1.39
NOR,2018-10-13 00:00:00,-1.39
NOR,2018-10-14 00:00:00,-1.39
NOR,2018-10-15 00:00:00,-1.39
NOR,2018-10-16 00:00:00,-1.39
NOR,2018-10-17 00:00:00,-1.39
NOR,2018-10-18 00:00:00,-1.39
NOR,2018-10-19 00:00:00,-1.39
NOR,2018-10-20 00:00:00,-1.39
NOR,2018-10-21 00:00:00,-1.39
NOR,2018-10-22 00:00:00,-1.39
NOR,2018-10-23 00:00:00,-1.39
KRE,2018-10-10 00:00:00,-0.19
KRE,2018-10-11 00:00:00,-0.19
KRE,2018-10-12 00:00:00,-0.19
KRE,2018-10-13 00:00:00,-0.19
KRE,2018-10-14 00:00:00,-0.19
KRE,2018-10-15 00:00:00,-0.19
KRE,2018-10-16 00:00:00,-0.19
KRE,2018-10-17 00:00:00,-0.19
KRE,2018-10-18 00:00:00,-0.19
KRE,2018-10-19 00:00:00,-0.19
KRE,2018-10-20 00:00:00,-0.19
KRE,2018-10-21 00:00:00,-0.19
KRE,2018-10-22 00:00:00,-0.19
KRE,2018-10-23 00:00:00,-0.19
KRE,2018-10-24 00:00:00,-0.19
PAL,2018-10-10 00:00:00,6.03
PAL,2018-10-11 00:00:00,6.03
PAL,2018-10-12 00:00:00,6.03
PAL,2018-10-13 00:00:00,6.03
PAL,2018-10-14 00:00:00,6.03
PAL,2018-10-15 00:00:00,6.03
PAL,2018-10-16 00:00:00,6.03
PAL,2018-10-17 00:00:00,6.03
PAL,2018-10-18 00:00:00,6.03
PAL,2018-10-19 00:00:00,6.03
PAL,2018-10-20 00:00:00,6.03
PAL,2018-10-21 00:00:00,6.03
PAL,2018-10-22 00:00:00,6.03
PAL,2018-10-23 00:00:00,6.03
PAL,2018-10-24 00:00:00,6.03
CBW,2018-10-11 00:00:00,-0.85
CBW,2018-10-12 00:00:00,-0.85
CBW,2018-10-13 00:00:00,-0.85
CBW,2018-10-14 00:00:00,-0.85
CBW,2018-10-15 00:00:00,-0.85
CBW,2018-10-16 00:00:00,-0.85
CBW,2018-10-17 00:00:00,-0.85
CBW,2018-10-18 00:00:00,-0.85
CBW,2018-10-19 00:00:00,-0.85
CBW,2018-10-20 00:00:00,-0.85
CBW,2018-10-21 00:00:00,-0.85
CBW,2018-10-22 00:00:00,-0.85
CBW,2018-10-23 00:00:00,-0.85
CBW,2018-10-24 00:00:00,-0.85
CBW,2018-10-25 00:00:00,-0.85
CBW,2018-10-26 00:00:00,-0.85
CBW,2018-10-27 00:00:00,-0.85
CBW,2018-10-28 00:00:00,-0.85
CBW,2018-10-29 00:00:00,-0.85
CBW,2018-10-30 00:00:00,-0.85
CBW,2018-10-31 00:00:00,-0.85
CBW,2018-11-01 00:00:00,-0.85
CBW,2018-11-02 00:00:00,-0.85
CBW,2018-11-03 00:00:00,-0.85
CBW,2018-11-04 00:00:00,-0.85
CBW,2018-11-05 00:00:00,-0.85
CBW,2018-11-06 00:00:00,-0.85
CBW,2018-11-07 00:00:00,-0.85
HTM,2018-10-11 00:00:00,1.29
HTM,2018-10-12 00:00:00,1.29
HTM,2018-10-13 00:00:00,1.29
HTM,2018-10-14 00:00:00,1.29
HTM,2018-10-15 00:00:00,1.29
HTM,2018-10-16 00:00:00,1.29
HTM,2018-10-17 00:00:00,1.29
HTM,2018-10-18 00:00:00,1.29
HTM,2018-10-19 00:00:00,1.29
HTM,2018-10-20 00:00:00,1.29
HTM,2018-10-21 00:00:00,1.29
HTM,2018-10-22 00:00:00,1.29
HTM,2018-10-23 00:00:00,1.29
HTM,2018-10-24 00:00:00,1.29
HTM,2018-10-25 00:00:00,1.29
OPE,2018-10-15 00:00:00,-0.94
OPE,2018-10-16 00:00:00,-0.94
OPE,2018-10-17 00:00:00,-0.94
OPE,2018-10-18 00:00:00,-0.94
OPE,2018-10-19 00:00:00,-0.94
OPE,2018-10-20 00:00:00,-0.94
OPE,2018-10-21 00:00:00,-0.94
OPE,2018-10-22 00:00:00,-0.94
OPE,2018-10-23 00:00:00,-0.94
OPE,2018-10-24 00:00:00,-0.94
OPE,2018-10-25 00:00:00,-0.94
OPE,2018-10-26 00:00:00,-0.94
OPE,2018-10-27 00:00:00,-0.94
OPE,2018-10-28 00:00:00,-0.94
OPE,2018-10-29 00:00:00,-0.94
HPB,2018-10-17 09:04:00,-1.29
HPB,2018-10-18 09:04:00,-1.29
HPB,2018-10-19 09:04:00,-1.29
HPB,2018-10-20 09:04:00,-1.29
HPB,2018-10-21 09:04:00,-1.29
HPB,2018-10-22 09:04:00,-1.29
HPB,2018-10-23 09:04:00,-1.29
HPB,2018-10-24 09:04:00,-1.29
HPB,2018-10-25 09:04:00,-1.29
HPB,2018-10-26 09:04:00,-1.29
HPB,2018-10-27 09:04:00,-1.29
HPB,2018-10-28 09:04:00,-1.29
HPB,2018-10-29 09:04:00,-1.29
HPB,2018-10-30 09:04:00,-1.29
HPB,2018-10-31 09:04:00,-1.29
TRN,2018-10-19 00:00:00,-7.42
TRN,2018-10-20 00:00:00,-7.42
TRN,2018-10-21 00:00:00,-7.42
TRN,2018-10-22 00:00:00,-7.42
TRN,2018-10-23 00:00:00,-7.42
TRN,2018-10-24 00:00:00,-7.42
TRN,2018-10-25 00:00:00,-7.42
TRN,2018-10-26 00:00:00,-7.42
TRN,2018-10-27 00:00:00,-7.42
TRN,2018-10-28 00:00:00,-7.42
TRN,2018-10-29 00:00:00,-7.42
TRN,2018-10-30 00:00:00,-7.42
TRN,2018-10-31 00:00:00,-7.42
JFJ,2018-10-22 00:00:00,4.29
JFJ,2018-10-23 00:00:00,4.29
JFJ,2018-10-24 00:00:00,4.29
JFJ,2018-10-25 00:00:00,4.29
JFJ,2018-10-26 00:00:00,4.29
JFJ,2018-10-27 00:00:00,4.29
JFJ,2018-10-28 00:00:00,4.29
JFJ,2018-10-29 00:00:00,4.29
JFJ,2018-10-30 00:00:00,4.29
JFJ,2018-10-31 00:00:00,4.29
JFJ,2018-11-01 00:00:00,4.29
JFJ,2018-11-02 00:00:00,4.29
JFJ,2018-11-03 00:00:00,4.29
JFJ,2018-11-04 00:00:00,4.29
JFJ,2018-11-05 00:00:00,4.29
SVB,2018-10-22 00:00:00,5.5
SVB,2018-10-23 00:00:00,5.5
SVB,2018-10-24 00:00:00,5.5
SVB,2018-10-25 00:00:00,5.5
SVB,2018-10-26 00:00:00,5.5
SVB,2018-10-27 00:00:00,5.5
SVB,2018-10-28 00:00:00,5.5
SVB,2018-10-29 00:00:00,5.5
SVB,2018-10-30 00:00:00,5.5
SVB,2018-10-31 00:00:00,5.5
SVB,2018-11-01 00:00:00,5.5
SVB,2018-11-02 00:00:00,5.5
SVB,2018-11-03 00:00:00,5.5
SVB,2018-11-04 00:00:00,5.5
SVB,2018-11-05 00:00:00,5.5
NOR,2018-10-23 00:00:00,2.56
NOR,2018-10-24 00:00:00,2.56
NOR,2018-10-25 00:00:00,2.56
NOR,2018-10-26 00:00:00,2.56
NOR,2018-10-27 00:00:00,2.56
NOR,2018-10-28 00:00:00,2.56
NOR,2018-10-29 00:00:00,2.56
NOR,2018-10-30 00:00:00,2.56
NOR,2018-10-31 00:00:00,2.56
NOR,2018-11-01 00:00:00,2.56
NOR,2018-11-02 00:00:00,2.56
NOR,2018-11-03 00:00:00,2.56
NOR,2018-11-04 00:00:00,2.56
NOR,2018-11-05 00:00:00,2.56
NOR,2018-11-06 00:00:00,2.56
SAC,2018-10-23 00:00:00,-0.48
SAC,2018-10-24 00:00:00,-0.48
SAC,2018-10-25 00:00:00,-0.48
SAC,2018-10-26 00:00:00,-0.48
SAC,2018-10-27 00:00:00,-0.48
SAC,2018-10-28 00:00:00,-0.48
SAC,2018-10-29 00:00:00,-0.48
SAC,2018-10-30 00:00:00,-0.48
SAC,2018-10-31 00:00:00,-0.48
SAC,2018-11-01 00:00:00,-0.48
SAC,2018-11-02 00:00:00,-0.48
SAC,2018-11-03 00:00:00,-0.48
SAC,2018-11-04 00:00:00,-0.48
SAC,2018-11-05 00:00:00,-0.48
SAC,2018-11-06 00:00:00,-0.48
SAC,2018-11-07 00:00:00,-0.48
SAC,2018-11-08 00:00:00,-0.48
SAC,2018-11-09 00:00:00,-0.48
KRE,2018-10-24 00:00:00,-5.03
KRE,2018-10-25 00:00:00,-5.03
KRE,2018-10-26 00:00:00,-5.03
KRE,2018-10-27 00:00:00,-5.03
KRE,2018-10-28 00:00:00,-5.03
KRE,2018-10-29 00:00:00,-5.03
KRE,2018-10-30 00:00:00,-5.03
KRE,2018-10-31 00:00:00,-5.03
KRE,2018-11-01 00:00:00,-5.03
KRE,2018-11-02 00:00:00,-5.03
KRE,2018-11-03 00:00:00,-5.03
KRE,2018-11-04 00:00:00,-5.03
KRE,2018-11-05 00:00:00,-5.03
KRE,2018-11-06 00:00:00,-5.03
KRE,2018-11-07 00:00:00,-5.03
KRE,2018-11-08 00:00:00,-5.03
PAL,2018-10-24 00:00:00,8.54
PAL,2018-10-25 00:00:00,8.54
PAL,2018-10-26 00:00:00,8.54
PAL,2018-10-27 00:00:00,8.54
PAL,2018-10-28 00:00:00,8.54
PAL,2018-10-29 00:00:00,8.54
PAL,2018-10-30 00:00:00,8.54
PAL,2018-10-31 00:00:00,8.54
PAL,2018-11-01 00:00:00,8.54
PAL,2018-11-02 00:00:00,8.54
PAL,2018-11-03 00:00:00,8.54
PAL,2018-11-04 00:00:00,8.54
PAL,2018-11-05 00:00:00,8.54
PAL,2018-11-06 00:00:00,8.54
PAL,2018-11-07 00:00:00,8.54
HTM,2018-10-25 00:00:00,3.51
HTM,2018-10-26 00:00:00,3.51
HTM,2018-10-27 00:00:00,3.51
HTM,2018-10-28 00:00:00,3.51
HTM,2018-10-29 00:00:00,3.51
HTM,2018-10-30 00:00:00,3.51
HTM,2018-10-31 00:00:00,3.51
HTM,2018-11-01 00:00:00,3.51
HTM,2018-11-02 00:00:00,3.51
HTM,2018-11-03 00:00:00,3.51
HTM,2018-11-04 00:00:00,3.51
HTM,2018-11-05 00:00:00,3.51
HTM,2018-11-06 00:00:00,3.51
HTM,2018-11-07 00:00:00,3.51
HTM,2018-11-08 00:00:00,3.51
OPE,2018-10-29 00:00:00,-1.37
OPE,2018-10-30 00:00:00,-1.37
OPE,2018-10-31 00:00:00,-1.37
OPE,2018-11-01 00:00:00,-1.37
OPE,2018-11-02 00:00:00,-1.37
OPE,2018-11-03 00:00:00,-1.37
OPE,2018-11-04 00:00:00,-1.37
OPE,2018-11-05 00:00:00,-1.37
OPE,2018-11-06 00:00:00,-1.37
OPE,2018-11-07 00:00:00,-1.37
OPE,2018-11-08 00:00:00,-1.37
OPE,2018-11-09 00:00:00,-1.37
OPE,2018-11-10 00:00:00,-1.37
OPE,2018-11-11 00:00:00,-1.37
OPE,2018-11-12 00:00:00,-1.37
TRN,2018-10-31 00:00:00,2.34
TRN,2018-11-01 00:00:00,2.34
TRN,2018-11-02 00:00:00,2.34
TRN,2018-11-03 00:00:00,2.34
TRN,2018-11-04 00:00:00,2.34
TRN,2018-11-05 00:00:00,2.34
TRN,2018-11-06 00:00:00,2.34
TRN,2018-11-07 00:00:00,2.34
TRN,2018-11-08 00:00:00,2.34
TRN,2018-11-09 00:00:00,2.34
TRN,2018-11-10 00:00:00,2.34
TRN,2018-11-11 00:00:00,2.34
TRN,2018-11-12 00:00:00,2.34
TRN,2018-11-13 00:00:00,2.34
TRN,2018-11-14 00:00:00,2.34
HPB,2018-10-31 10:52:00,-4.23
HPB,2018-11-01 10:52:00,-4.23
HPB,2018-11-02 10:52:00,-4.23
HPB,2018-11-03 10:52:00,-4.23
HPB,2018-11-04 10:52:00,-4.23
HPB,2018-11-05 10:52:00,-4.23
HPB,2018-11-06 10:52:00,-4.23
HPB,2018-11-07 10:52:00,-4.23
HPB,2018-11-08 10:52:00,-4.23
HPB,2018-11-09 10:52:00,-4.23
HPB,2018-11-10 10:52:00,-4.23
HPB,2018-11-11 10:52:00,-4.23
HPB,2018-11-12 10:52:00,-4.23
HPB,2018-11-13 10:52:00,-4.23
HPB,2018-11-14 10:52:00,-4.23
SVB,2018-11-05 00:00:00,-0.56
SVB,2018-11-06 00:00:00,-0.56
SVB,2018-11-07 00:00:00,-0.56
SVB,2018-11-08 00:00:00,-0.56
SVB,2018-11-09 00:00:00,-0.56
SVB,2018-11-10 00:00:00,-0.56
SVB,2018-11-11 00:00:00,-0.56
SVB,2018-11-12 00:00:00,-0.56
SVB,2018-11-13 00:00:00,-0.56
SVB,2018-11-14 00:00:00,-0.56
SVB,2018-11-15 00:00:00,-0.56
SVB,2018-11-16 00:00:00,-0.56
SVB,2018-11-17 00:00:00,-0.56
SVB,2018-11-18 00:00:00,-0.56
SVB,2018-11-19 00:00:00,-0.56
NOR,2018-11-06 00:00:00,-0.22
NOR,2018-11-07 00:00:00,-0.22
NOR,2018-11-08 00:00:00,-0.22
NOR,2018-11-09 00:00:00,-0.22
NOR,2018-11-10 00:00:00,-0.22
NOR,2018-11-11 00:00:00,-0.22
NOR,2018-11-12 00:00:00,-0.22
NOR,2018-11-13 00:00:00,-0.22
NOR,2018-11-14 00:00:00,-0.22
NOR,2018-11-15 00:00:00,-0.22
NOR,2018-11-16 00:00:00,-0.22
NOR,2018-11-17 00:00:00,-0.22
NOR,2018-11-18 00:00:00,-0.22
NOR,2018-11-19 00:00:00,-0.22
NOR,2018-11-20 00:00:00,-0.22
CBW,2018-11-07 00:00:00,-7.47
CBW,2018-11-08 00:00:00,-7.47
CBW,2018-11-09 00:00:00,-7.47
CBW,2018-11-10 00:00:00,-7.47
CBW,2018-11-11 00:00:00,-7.47
CBW,2018-11-12 00:00:00,-7.47
CBW,2018-11-13 00:00:00,-7.47
CBW,2018-11-14 00:00:00,-7.47
CBW,2018-11-15 00:00:00,-7.47
CBW,2018-11-16 00:00:00,-7.47
CBW,2018-11-17 00:00:00,-7.47
CBW,2018-11-18 00:00:00,-7.47
CBW,2018-11-19 00:00:00,-7.47
CBW,2018-11-20 00:00:00,-7.47
CBW,2018-11-21 00:00:00,-7.47
CBW,2018-11-22 00:00:00,-7.47
CBW,2018-11-23 00:00:00,-7.47
CBW,2018-11-24 00:00:00,-7.47
CBW,2018-11-25 00:00:00,-7.47
CBW,2018-11-26 00:00:00,-7.47
CBW,2018-11-27 00:00:00,-7.47
CBW,2018-11-28 00:00:00,-7.47
CBW,2018-11-29 00:00:00,-7.47
CBW,2018-11-30 00:00:00,-7.47
CBW,2018-12-01 00:00:00,-7.47
CBW,2018-12-02 00:00:00,-7.47
CBW,2018-12-03 00:00:00,-7.47
CBW,2018-12-04 00:00:00,-7.47
CBW,2018-12-05 00:00:00,-7.47
CBW,2018-12-06 00:00:00,-7.47
CBW,2018-12-07 00:00:00,-7.47
CBW,2018-12-08 00:00:00,-7.47
CBW,2018-12-09 00:00:00,-7.47
CBW,2018-12-10 00:00:00,-7.47
CBW,2018-12-11 00:00:00,-7.47
CBW,2018-12-12 00:00:00,-7.47
CBW,2018-12-13 00:00:00,-7.47
PAL,2018-11-07 00:00:00,2.05
PAL,2018-11-08 00:00:00,2.05
PAL,2018-11-09 00:00:00,2.05
PAL,2018-11-10 00:00:00,2.05
PAL,2018-11-11 00:00:00,2.05
PAL,2018-11-12 00:00:00,2.05
PAL,2018-11-13 00:00:00,2.05
PAL,2018-11-14 00:00:00,2.05
PAL,2018-11-15 00:00:00,2.05
PAL,2018-11-16 00:00:00,2.05
PAL,2018-11-17 00:00:00,2.05
PAL,2018-11-18 00:00:00,2.05
PAL,2018-11-19 00:00:00,2.05
PAL,2018-11-20 00:00:00,2.05
PAL,2018-11-21 00:00:00,2.05
HTM,2018-11-08 00:00:00,0.5
HTM,2018-11-09 00:00:00,0.5
HTM,2018-11-10 00:00:00,0.5
HTM,2018-11-11 00:00:00,0.5
HTM,2018-11-12 00:00:00,0.5
HTM,2018-11-13 00:00:00,0.5
HTM,2018-11-14 00:00:00,0.5
HTM,2018-11-15 00:00:00,0.5
HTM,2018-11-16 00:00:00,0.5
HTM,2018-11-17 00:00:00,0.5
HTM,2018-11-18 00:00:00,0.5
HTM,2018-11-19 00:00:00,0.5
HTM,2018-11-20 00:00:00,0.5
HTM,2018-11-21 00:00:00,0.5
HTM,2018-11-22 00:00:00,0.5
HTM,2018-11-23 00:00:00,0.5
KRE,2018-11-08 00:00:00,-1.21
KRE,2018-11-09 00:00:00,-1.21
KRE,2018-11-10 00:00:00,-1.21
KRE,2018-11-11 00:00:00,-1.21
KRE,2018-11-12 00:00:00,-1.21
KRE,2018-11-13 00:00:00,-1.21
KRE,2018-11-14 00:00:00,-1.21
KRE,2018-11-15 00:00:00,-1.21
KRE,2018-11-16 00:00:00,-1.21
KRE,2018-11-17 00:00:00,-1.21
KRE,2018-11-18 00:00:00,-1.21
KRE,2018-11-19 00:00:00,-1.21
KRE,2018-11-20 00:00:00,-1.21
KRE,2018-11-21 00:00:00,-1.21
SAC,2018-11-09 00:00:00,-6.93
SAC,2018-11-10 00:00:00,-6.93
SAC,2018-11-11 00:00:00,-6.93
SAC,2018-11-12 00:00:00,-6.93
SAC,2018-11-13 00:00:00,-6.93
SAC,2018-11-14 00:00:00,-6.93
SAC,2018-11-15 00:00:00,-6.93
SAC,2018-11-16 00:00:00,-6.93
SAC,2018-11-17 00:00:00,-6.93
SAC,2018-11-18 00:00:00,-6.93
SAC,2018-11-19 00:00:00,-6.93
SAC,2018-11-20 00:00:00,-6.93
SAC,2018-11-21 00:00:00,-6.93
SAC,2018-11-22 00:00:00,-6.93
SAC,2018-11-23 00:00:00,-6.93
SAC,2018-11-24 00:00:00,-6.93
SAC,2018-11-25 00:00:00,-6.93
SAC,2018-11-26 00:00:00,-6.93
SAC,2018-11-27 00:00:00,-6.93
OPE,2018-11-12 00:00:00,-5.64
OPE,2018-11-13 00:00:00,-5.64
OPE,2018-11-14 00:00:00,-5.64
OPE,2018-11-15 00:00:00,-5.64
OPE,2018-11-16 00:00:00,-5.64
OPE,2018-11-17 00:00:00,-5.64
OPE,2018-11-18 00:00:00,-5.64
OPE,2018-11-19 00:00:00,-5.64
OPE,2018-11-20 00:00:00,-5.64
OPE,2018-11-21 00:00:00,-5.64
OPE,2018-11-22 00:00:00,-5.64
OPE,2018-11-23 00:00:00,-5.64
OPE,2018-11-24 00:00:00,-5.64
OPE,2018-11-25 00:00:00,-5.64
OPE,2018-11-26 00:00:00,-5.64
TRN,2018-11-14 00:00:00,3.27
TRN,2018-11-15 00:00:00,3.27
TRN,2018-11-16 00:00:00,3.27
TRN,2018-11-17 00:00:00,3.27
TRN,2018-11-18 00:00:00,3.27
TRN,2018-11-19 00:00:00,3.27
TRN,2018-11-20 00:00:00,3.27
TRN,2018-11-21 00:00:00,3.27
TRN,2018-11-22 00:00:00,3.27
TRN,2018-11-23 00:00:00,3.27
TRN,2018-11-24 00:00:00,3.27
TRN,2018-11-25 00:00:00,3.27
TRN,2018-11-26 00:00:00,3.27
TRN,2018-11-27 00:00:00,3.27
TRN,2018-11-28 00:00:00,3.27
TRN,2018-11-29 00:00:00,3.27
TRN,2018-11-30 00:00:00,3.27
TRN,2018-12-01 00:00:00,3.27
TRN,2018-12-02 00:00:00,3.27
TRN,2018-12-03 00:00:00,3.27
TRN,2018-12-04 00:00:00,3.27
TRN,2018-12-05 00:00:00,3.27
HPB,2018-11-14 12:55:00,-5.93
HPB,2018-11-15 12:55:00,-5.93
HPB,2018-11-16 12:55:00,-5.93
HPB,2018-11-17 12:55:00,-5.93
HPB,2018-11-18 12:55:00,-5.93
HPB,2018-11-19 12:55:00,-5.93
HPB,2018-11-20 12:55:00,-5.93
HPB,2018-11-21 12:55:00,-5.93
HPB,2018-11-22 12:55:00,-5.93
HPB,2018-11-23 12:55:00,-5.93
HPB,2018-11-24 12:55:00,-5.93
HPB,2018-11-25 12:55:00,-5.93
HPB,2018-11-26 12:55:00,-5.93
HPB,2018-11-27 12:55:00,-5.93
JFJ,2018-11-19 00:00:00,3.91
JFJ,2018-11-20 00:00:00,3.91
JFJ,2018-11-21 00:00:00,3.91
JFJ,2018-11-22 00:00:00,3.91
JFJ,2018-11-23 00:00:00,3.91
JFJ,2018-11-24 00:00:00,3.91
JFJ,2018-11-25 00:00:00,3.91
JFJ,2018-11-26 00:00:00,3.91
JFJ,2018-11-27 00:00:00,3.91
JFJ,2018-11-28 00:00:00,3.91
JFJ,2018-11-29 00:00:00,3.91
JFJ,2018-11-30 00:00:00,3.91
JFJ,2018-12-01 00:00:00,3.91
JFJ,2018-12-02 00:00:00,3.91
JFJ,2018-12-03 00:00:00,3.91
SVB,2018-11-19 00:00:00,0.18
SVB,2018-11-20 00:00:00,0.18
SVB,2018-11-21 00:00:00,0.18
SVB,2018-11-22 00:00:00,0.18
SVB,2018-11-23 00:00:00,0.18
SVB,2018-11-24 00:00:00,0.18
SVB,2018-11-25 00:00:00,0.18
SVB,2018-11-26 00:00:00,0.18
SVB,2018-11-27 00:00:00,0.18
SVB,2018-11-28 00:00:00,0.18
SVB,2018-11-29 00:00:00,0.18
SVB,2018-11-30 00:00:00,0.18
SVB,2018-12-01 00:00:00,0.18
SVB,2018-12-02 00:00:00,0.18
SVB,2018-12-03 00:00:00,0.18
NOR,2018-11-20 00:00:00,1.44
NOR,2018-11-21 00:00:00,1.44
NOR,2018-11-22 00:00:00,1.44
NOR,2018-11-23 00:00:00,1.44
NOR,2018-11-24 00:00:00,1.44
NOR,2018-11-25 00:00:00,1.44
NOR,2018-11-26 00:00:00,1.44
NOR,2018-11-27 00:00:00,1.44
NOR,2018-11-28 00:00:00,1.44
NOR,2018-11-29 00:00:00,1.44
