site,time,obs_permil,mix_c14_nuclear,mix_c14_ocedis,mix_c14_biodis,mix_c14_ocean,mix_c14_biosphere,mix_c14_fossil,mix_bg_D14C
NOR,2018-01-15 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-15 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-16 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-17 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-18 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-19 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-20 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-21 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-22 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-23 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-24 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-25 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-26 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-27 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-28 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-29 11:00:00,30.877608414899374,38.86542091354948,0.003986187693973801,0.29225989299517574,0.00015394902837882597,0.05154964606696928,-8.170457985474837,-0.1679088281545684
NOR,2018-01-29 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-01-30 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-01-31 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-01 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-02 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-03 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
