site,name,country,lat,lon,alt,height,kindz,time,tracer,type,integration,timezone,time_LT,timestamp,mix_bg_CO2,mix_bg_D14C,mix_background,footprint,obsid,mix_co2_ocean,mix_co2_biosphere,fossil_True,nuclear_True,mix_c14_ocedis,mix_c14_biodis,mix_c14_ocean,mix_c14_biosphere,mix_c14_fossil,co_fossil_True,obs,mix,mix_fg_CO2,co_fossil_Prior,fossil_Prior,nuclear_Prior,ffCO2,ffCO,nuc14C,ffCO2_ffCO,ffCO2_nuc14C,obs_permil
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-09 12:00:00,c14,hrly,,Europe/Prague,2018-12-09 13:00:00+01:00,597672000.0,408.39892417420447,-5.767228183530237,-2.3553297856209,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181209-120000,-0.0326213027984127,0.7949122379724602,0.7642900325304877,2.967778605578799,0.0042832235134355,0.0302594803340952,-3.4252367938333376e-05,0.000834657849871,-0.7642900325304877,0.0068381780977252,0.8496578447769143,-0.1164981032431251,409.925505141909,0.0068381780977252,0.9491367230687944,3.933934553598839,0,0,0,0,0,-0.28419335167445975
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-10 12:00:00,c14,hrly,,Europe/Prague,2018-12-10 13:00:00+01:00,597758400.0,409.5768831171602,-6.544029076146076,-2.6802830320359794,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181210-120000,-0.0535523499846449,0.438654593139551,1.2416399259408928,0.0167230364485726,0.0,0.017963658402844,-5.622996748387723e-05,0.0004605873227965,-1.2416399259408928,0.0074274096256473,-3.881344501657951,-3.886831905770143,411.203625286256,0.0074274096256473,0.953394221201459,0.0222104405607641,0,0,1,0,0,-9.452328887091783
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-11 12:00:00,c14,hrly,,Europe/Prague,2018-12-11 13:00:00+01:00,597844800.0,410.7160007402836,-7.111701163624026,-2.920889460383681,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181211-120000,-0.1350387649375139,0.6457424855555922,1.2587608327225088,0.058862534672825,7.279352784920951e-05,0.0224954652883768,-0.0001415115108836,0.0007217983902295,-1.2587608327225088,0.0081375247682647,-4.095005823696935,-4.097639212737793,412.4854652936242,0.0081375247682647,0.8856444972565808,0.0614959237136823,0,0,1,0,0,-9.934020850458147
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-12 12:00:00,c14,hrly,,Europe/Prague,2018-12-12 13:00:00+01:00,597931200.0,409.6151152677889,-6.542771716366484,-2.6800181907702862,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181212-120000,0.2725007530579533,5.090811016599922,9.396673283250635,2.5763437324443124,0.0016072346751841,0.212552023110437,0.0002850076127193,0.005540829064686,-9.396673283250635,0.0634198243824978,-9.593175211668182,-9.280362647113582,424.3751003206974,0.0634198243824978,8.334879108441452,2.2635311678897114,1,1,0,1,0,-21.868301509915344
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-13 12:00:00,c14,hrly,,Europe/Prague,2018-12-13 13:00:00+01:00,598017600.0,409.8426182377937,-6.690279742221954,-2.7419617662955176,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181213-120000,-0.1100487673910136,2.072138736336457,4.554062997025262,0.4013668557228504,4.874912955592763e-05,0.0825786700744808,-0.0001157023808767,0.0021861231132317,-4.554062997025262,0.0458365473670123,-6.734708946768983,-6.809960067661538,416.35877120376443,0.0458365473670123,4.132583628106988,0.4766179766154054,1,1,1,1,1,-16.355990406957872
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-14 12:00:00,c14,hrly,,Europe/Prague,2018-12-14 13:00:00+01:00,598104000.0,409.62385951418185,-6.540483564646255,-2.6791381208394727,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181214-120000,-0.069963769212296,2.714566013387723,6.190668201025408,1.1536384004957083,0.000699944290823,0.1163959381718839,-7.227309675733837e-05,0.0028804319200655,-6.190668201025408,0.0692911497107626,-7.447977577516983,-7.596263880083158,418.45912995938266,0.0692911497107626,4.478871104870686,1.3019247030618826,1,1,0,1,0,-18.152940959420533
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-15 12:00:00,c14,hrly,,Europe/Prague,2018-12-15 13:00:00+01:00,598190400.0,414.3959939916536,-9.729297146607214,-4.031781761908455,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181215-120000,1.963659873253748e-05,2.2505406121169003,3.845824728226892,1.3630784642402112,3.843195524344332e-07,0.1240546716685927,2.0618428669164357e-08,0.0023630676427227,-3.845824728226892,0.0484087603123666,-6.784171356758614,-6.388109881645839,420.49237896859614,0.0484087603123666,4.549596052735732,0.967016989127436,1,1,1,1,1,-15.191975410624329
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-16 12:00:00,c14,hrly,,Europe/Prague,2018-12-16 13:00:00+01:00,598276800.0,417.3313005384255,-11.626101436810544,-4.851936032815803,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181216-120000,-0.0125908567240642,2.285465073668727,2.686080578078305,0.4331622374559917,0.0006284249764844,0.1209460686580755,-1.3220399560267446e-05,0.0023997383273521,-2.686080578078305,0.0338600267990982,-6.992681942351685,-6.980893361875764,422.2902553334485,0.0338600267990982,3.314255011465272,0.4213736569800712,0,0,1,0,0,-16.531031141989097
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-17 12:00:00,c14,hrly,,Europe/Prague,2018-12-17 13:00:00+01:00,598363200.0,408.3873887411964,-5.59360782409075,-2.2843588929227465,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181217-120000,-0.021094036956744,6.981438150740738,5.822108449358796,3.773385657972288,0.0034916789777611,0.260101965891406,-2.2148738804581276e-05,0.0073305100582777,-5.822108449358796,0.0661779210876136,-4.492637416706138,-4.062179678120613,421.1698413043392,0.0661779210876136,5.483721755761685,3.342927919386763,1,1,0,1,0,-9.644991829282631
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-18 12:00:00,c14,hrly,,Europe/Prague,2018-12-18 13:00:00+01:00,598449600.0,408.8382989694174,-6.007312457307184,-2.45601940642326,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181218-120000,-0.0625186626731204,6.264835089468461,6.865699991648132,4.116263222736362,0.008099331329977,0.2076957525741472,-6.564459580677653e-05,0.0065780768439418,-6.865699991648132,0.0711794703036527,-6.257597675425684,-4.9831486591827705,421.90631538786084,0.0711794703036527,5.542462066823162,2.8418142064934484,1,1,0,1,0,-11.81103121104441
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-19 12:00:00,c14,hrly,,Europe/Prague,2018-12-19 13:00:00+01:00,598536000.0,408.7512156749445,-5.993984237144756,-2.4500483436693736,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181219-120000,-0.01933011253942,1.7576529060123092,4.199824398408934,1.258279001763534,0.0036801640853746,0.0804754686088644,-2.029661816639104e-05,0.0018455355513129,-4.199824398408934,0.0398233052088091,-5.698743278769497,-5.305612868687388,414.6893628668263,0.0398233052088091,2.237760504972871,0.8651485916814254,0,0,1,0,0,-12.794186067394348
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-20 12:00:00,c14,hrly,,Europe/Prague,2018-12-20 13:00:00+01:00,598622400.0,408.4968838006754,-5.884019070226941,-2.403603454411453,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181220-120000,-0.0160999584807607,4.294159517080225,5.751532463057053,2.0821043599438047,0.0017770239849208,0.2335735860328894,-1.6904956404798812e-05,0.0045088674929342,-5.751532463057053,0.0887790950025043,-5.972681143442969,-5.833188984970361,418.5264758223319,0.0887790950025043,4.87368934081285,1.942612201471197,1,1,0,1,0,-13.93744320119571
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-21 12:00:00,c14,hrly,,Europe/Prague,2018-12-21 13:00:00+01:00,598708800.0,408.7818458592801,-6.115553545970909,-2.499927266973254,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181221-120000,-0.0297041754420919,2.177694313879144,4.074268738331575,0.1434697142018442,0.0015298115735562,0.173970717039666,-3.1189384214196505e-05,0.0022865790295731,-4.074268738331575,0.0586439550079199,-6.2674472839849065,-6.252970372844404,415.00410473604876,0.0586439550079199,2.89903272917247,0.1289928030613412,0,1,1,0,0,-15.067249459668412
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-22 12:00:00,c14,hrly,,Europe/Prague,2018-12-22 13:00:00+01:00,598795200.0,410.9211857104565,-6.478148359975444,-2.662008405289359,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181222-120000,-0.174598579128545,0.9696694158706668,2.0461962289146145,0.3175088273754554,0.0232468958176039,0.0368781130934281,-0.0001833285080849,0.0010181528866642,-2.0461962289146145,0.015982217219296,-4.437685584339829,-4.329735973538907,413.7624527761132,0.015982217219296,1.4127585324159195,0.2095592165745332,0,0,1,0,0,-10.464303719413916
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-23 12:00:00,c14,hrly,,Europe/Prague,2018-12-23 13:00:00+01:00,598881600.0,411.3572853273215,-7.019142453143005,-2.887375384850662,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181223-120000,-0.0308167862810035,1.1079747248484473,1.9608365562445929,3.8553871426720256,0.0073381095114227,0.0544703262560134,-3.2357625595053776e-05,0.0011633734610908,-1.9608365562445929,0.0139615613190116,-1.9495309585655167,-0.9298853468202968,414.39527982213355,0.0139615613190116,2.583829054773311,2.835741530926805,0,0,0,0,0,-2.2439573810286197
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-24 12:00:00,c14,hrly,,Europe/Prague,2018-12-24 13:00:00+01:00,598968000.0,410.89390386170754,-7.157875195379669,-2.9411272823844348,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181224-120000,0.0309027133464793,1.749557902432136,3.453380943071733,1.53149467668187,0.0058056641374361,0.0857317606208457,3.2447849013803336e-05,0.0018370357975537,-3.453380943071733,0.0265160456879563,-4.911998390110408,-4.769606640369448,416.1277454205579,0.0265160456879563,3.245050314448025,1.38910292694091,0,0,0,0,0,-11.461880859564081
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-25 12:00:00,c14,hrly,,Europe/Prague,2018-12-25 13:00:00+01:00,599054400.0,410.2110936542247,-7.125093481160186,-2.922792389295307,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181225-120000,-0.0166428976149119,2.627539104948432,6.644801898410379,1.0447102518632865,0.0048098865417795,0.1169497831110018,-1.74750424956576e-05,0.0027589160601958,-6.644801898410379,0.0460096803177289,-8.559704978910213,-8.398382925171918,419.4667917599686,0.0460096803177289,4.416687825059904,0.8833881981249911,1,1,1,1,1,-20.02156807201492
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-26 12:00:00,c14,hrly,,Europe/Prague,2018-12-26 13:00:00+01:00,599140800.0,410.3127446374136,-7.144027905913443,-2.9312856978416195,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181226-120000,-0.0199366823139392,1.1842491292715107,4.130688363448064,0.4815213838720619,0.0052472614629825,0.0552059094762534,-2.0933516429636228e-05,0.001243461585735,-4.130688363448064,0.0247458605923271,-6.487946012904809,-6.51877697840908,415.6077454478192,0.0247458605923271,2.999394748234146,0.5123523493763336,0,0,1,0,0,-15.684926591984153
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-27 12:00:00,c14,hrly,,Europe/Prague,2018-12-27 13:00:00+01:00,599227200.0,411.0189267225686,-6.145633809753565,-2.5259718125148405,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181227-120000,-0.0192822905433966,2.066710036209859,4.592688860200444,0.9599671434280784,0.0041225102431614,0.1055168392956206,-2.0246405070566447e-05,0.0021700455380203,-4.592688860200444,0.0403241189061884,-6.312531289892394,-6.046904380615475,417.65904332843553,0.0403241189061884,3.4007444997916214,0.6943402341511584,0,1,1,0,0,-14.47808799356071
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-28 12:00:00,c14,hrly,,Europe/Prague,2018-12-28 13:00:00+01:00,599313600.0,409.8833994539861,-6.389629828772852,-2.6190031954700075,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181228-120000,-0.0130948818693166,1.3376871838465003,3.2414638353543603,0.4051578971301061,0.0019689176812984,0.0796563514440331,-1.374962596278244e-05,0.0014045715430388,-3.2414638353543603,0.0280568627178746,-5.477078825007816,-5.372293042651855,414.44945559131764,0.0280568627178746,2.669572253725648,0.3003721147741435,0,0,1,0,0,-12.96248063587612
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-29 12:00:00,c14,hrly,,Europe/Prague,2018-12-29 13:00:00+01:00,599400000.0,409.5555107078531,-6.254619112399016,-2.5616137248616777,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181229-120000,-0.0265812596221159,3.4372948896993343,9.878523277335216,1.5656918867086036,0.0017786887639537,0.1723961686967141,-2.7910322603221787e-05,0.0036091596341843,-9.878523277335216,0.0771550218356179,-11.419095128038508,-10.696689008716042,422.84474761526553,0.0771550218356179,7.288237689176134,0.8432857673861385,1,1,1,1,1,-25.296965538871152
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-30 12:00:00,c14,hrly,,Europe/Prague,2018-12-30 13:00:00+01:00,599486400.0,409.1534466519998,-7.422900836474344,-3.03710546139949,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181230-120000,-0.0328612795080906,0.9403346542069816,1.4295435510167107,0.1065940431672046,0.0030521356199189,0.0269014767982847,-3.450434348349522e-05,0.0009873513869173,-1.4295435510167107,0.0102629270038123,-4.360368153631309,-4.329148509787359,411.4904635777154,0.0102629270038123,1.2610880650290273,0.0753743993232545,0,0,1,0,0,-10.520653315139933
KRE,Křešín u Pacova,CZ,49.572,15.08,534.0,250.0,1,2018-12-31 12:00:00,c14,hrly,,Europe/Prague,2018-12-31 13:00:00+01:00,599572800.0,409.5980190490265,-7.0200647248121575,-2.8754046048790087,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/KRE.250m.2018-12.hdf,KRE.250m.20181231-120000,-0.03375437928013,0.7824491288232741,1.3161530654463711,0.0477652712860876,0.0012858495110352,0.0208957720824029,-3.5442098244136585e-05,0.0008215715852644,-1.3161530654463711,0.0114046896124005,-4.163384067038914,-4.120824647958834,411.662866864016,0.0114046896124005,1.5789828929233345,0.005205852206008,0,0,1,0,0,-10.010192756394664
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-01 12:00:00,c14,hrly,,Europe/Berlin,2018-01-01 13:00:00+01:00,568123200.0,408.6557152304912,1.7041264140281696,0.6964009985678539,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180101-120000,-0.0263783570767503,1.0042257781763857,1.447344904989805,0.1543547375723172,0.0058193546604829,0.02337148286176,-0.0002213156412698,0.0074071405405676,-1.447344904989805,0.009407037158832,-0.5949647723082712,-0.5602125064280932,411.0809075565806,0.009407037158832,1.553864062164459,0.1196024716921392,0,0,1,0,0,-1.3627791904954534
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-02 12:00:00,c14,hrly,,Europe/Berlin,2018-01-02 13:00:00+01:00,568209600.0,408.5020200627126,1.2579898453899667,0.513891393060181,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180102-120000,-0.0238213185526005,3.063748804391954,6.94771385475488,0.1752350452963005,0.0049523494526324,0.069210119416524,-0.0001999593048521,0.021251319195099,-6.94771385475488,0.0409710344313882,-6.19345022318094,-6.163373587638994,418.4896614033068,0.0409710344313882,3.750702965931448,0.1451584097543556,0,1,1,0,0,-14.727660336868464
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-03 12:00:00,c14,hrly,,Europe/Berlin,2018-01-03 13:00:00+01:00,568296000.0,407.62243907938665,1.5644553680817124,0.6377071129683072,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180103-120000,-0.0635000847291718,1.7687965635256873,1.9800358836773275,0.3382692639962744,0.0057911395155521,0.0541465665916045,-0.0004381505846312,0.0122046962883272,-1.9800358836773275,0.0179134939552304,-1.023041770757921,-0.9323552549018932,411.3077714418605,0.0179134939552304,1.7625321200075166,0.2475827481402467,0,0,1,0,0,-2.2668068041444345
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-04 12:00:00,c14,hrly,,Europe/Berlin,2018-01-04 13:00:00+01:00,568382400.0,408.1841742155056,0.9731191222272538,0.3972118253196492,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180104-120000,-0.0010819890533424,1.4518417766657652,2.7832956634693806,0.3354230251091584,0.0016069835015875,0.0313184108016049,-7.465724468063005e-06,0.0100177082589937,-2.7832956634693806,0.0166947795728186,-1.990797204509236,-2.007725176202855,412.4182296665874,0.0166947795728186,2.4558763254842004,0.352350996802777,0,0,1,0,0,-4.8681775726208
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-05 12:00:00,c14,hrly,,Europe/Berlin,2018-01-05 13:00:00+01:00,568468800.0,409.2397767548509,1.6385666445149178,0.6705666477992301,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180105-120000,-0.01045496789681,1.273612347184441,2.059132201175468,0.3840669145151313,0.0046794989401333,0.0340520600200691,-7.213927848798942e-05,0.0087879251955726,-2.059132201175468,0.0146402818719495,-1.0160371681491045,-0.9570512939838186,412.562066335314,0.0146402818719495,1.894911666680987,0.3250810403498458,0,0,1,0,0,-2.319775306743702
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-06 12:00:00,c14,hrly,,Europe/Berlin,2018-01-06 13:00:00+01:00,568555200.0,409.13742492546345,1.637039826643418,0.6697742591733151,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180106-120000,-0.0618557590700268,3.5660283013473326,7.602222954142934,0.7530839245185387,0.0055006761059774,0.0996978608939634,-0.0004268047375831,0.0246055952792965,-7.602222954142934,0.0472848817267666,-6.1873719739082444,-6.049987442909425,420.2438204218837,0.0472848817267666,6.3217870155659295,0.6156993935197195,1,1,1,1,1,-14.396374554266686
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-07 12:00:00,c14,hrly,,Europe/Berlin,2018-01-07 13:00:00+01:00,568641600.0,409.9649784796676,-0.1612602850644401,-0.0661110692960682,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180107-120000,-0.0036028399037099,2.6752955591080028,1.442421085216655,0.6333729437936708,0.0008870283373182,0.0987248035210034,-3.63342284750863e-05,0.0188067527597123,-1.442421085216655,0.0182108123284321,-0.8679994155612804,-0.7567769603294935,414.0790922840885,0.0182108123284321,1.2416445785124497,0.5221504885618841,0,0,1,0,0,-1.8276145172050589
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-08 12:00:00,c14,hrly,,Europe/Berlin,2018-01-08 13:00:00+01:00,568728000.0,409.4796211443879,-0.0230296995318053,-0.0094301926393527,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180108-120000,-0.0420121444508259,1.896267827908184,1.95107134775109,0.1260247414504672,2.2186517569348715e-06,0.0455368651832702,-0.000289993901199,0.0130901782458316,-1.95107134775109,0.0261227672050684,-1.8266458284302816,-1.7761375307603158,413.28494817559636,0.0261227672050684,2.5511530324360843,0.0755164437805015,0,0,1,0,0,-4.29761001120629
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-09 12:00:00,c14,hrly,,Europe/Berlin,2018-01-09 13:00:00+01:00,568814400.0,408.87265536405295,0.6621279908148416,0.2707260297953295,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180109-120000,-0.0172717460840941,3.0832299502399505,4.9232815683571935,0.2734457458296175,0.0001978829902179,0.0704441997018223,-0.0001200845791229,0.0212927875415747,-4.9232815683571935,0.0512631214475843,-4.379797098868438,-4.287295007077755,416.861895136566,0.0512631214475843,3.568254570571311,0.180943654038934,0,1,1,0,0,-10.284689143087101
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-10 12:00:00,c14,hrly,,Europe/Berlin,2018-01-10 13:00:00+01:00,568900800.0,407.34710373194855,1.7876990496522631,0.7282140302202063,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180110-120000,-0.034734818796254,10.851805307617052,33.40317985647118,0.2084430576451148,0.0011939948708726,0.2651317177371984,-0.0002398774464136,0.0748792422848466,-33.40317985647118,0.1201937348821752,-32.13702261198961,-32.12555769115936,451.5673540772405,0.1201937348821752,17.23653410884222,0.1969781368148608,1,1,1,1,1,-71.14233879197629
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-11 12:00:00,c14,hrly,,Europe/Berlin,2018-01-11 13:00:00+01:00,568987200.0,407.6652353670566,1.503470277108949,0.6129125643849935,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180111-120000,-0.0326446893973023,32.3001480968426,22.54601567877856,0.3443512931079457,0.0012700512207439,0.6118128083994331,-0.000225439822239,0.2228836141361043,-22.54601567877856,0.2928818218233733,-20.752192349199213,-20.753010787351577,462.47875445328043,0.2928818218233733,19.85581703110414,0.3451697312603093,1,1,1,1,1,-44.87343599574593
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-12 12:00:00,c14,hrly,,Europe/Berlin,2018-01-12 13:00:00+01:00,569073600.0,408.6543700506281,0.6366047844268302,0.2601513271511622,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180112-120000,-0.0914391273517161,10.416205398905038,8.915696593639296,0.255628913033449,6.152394745581122e-05,0.2068463674133155,-0.0006309141547553,0.0718766958929064,-8.915696593639296,0.102022158086815,-8.184282257948112,-8.121762680355763,427.8948329158207,0.102022158086815,6.736645560662216,0.1931093354410995,1,1,1,1,1,-18.98074492980276
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-13 12:00:00,c14,hrly,,Europe/Berlin,2018-01-13 13:00:00+01:00,569160000.0,409.4967475375105,0.3062056887326262,0.1253902336134937,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180113-120000,-0.0500644560267307,2.172742804873484,1.6268921283325062,0.2539084255768689,0.0004692254849261,0.0490053099229721,-0.0003454374790635,0.0149974504966653,-1.6268921283325062,0.015758804443383,-1.1944533425460375,-1.1834669207166435,413.24631801468973,0.015758804443383,1.6234524566469637,0.2429220037474748,0,0,1,0,0,-2.863829317106159
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-14 12:00:00,c14,hrly,,Europe/Berlin,2018-01-14 13:00:00+01:00,569246400.0,411.2001889682426,-1.6381394390747803,-0.6736032469038806,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180114-120000,-0.00210347016405,2.382809376373467,1.624433242599929,0.0064122808101262,8.427215012547613e-05,0.0469380393377853,-1.4513915038214858e-05,0.0164419225939609,-1.624433242599929,0.0193407552842443,-2.2291069075879326,-2.22817448852685,415.205328117052,0.0193407552842443,2.1008506240519136,0.0054798617490436,0,0,1,0,0,-5.366440018078713
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-15 12:00:00,c14,hrly,,Europe/Berlin,2018-01-15 13:00:00+01:00,569332800.0,410.3393340490768,-0.604105179577248,-0.2478881170833258,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180115-120000,-0.016996775986638,3.4045933546407863,7.089241143495252,0.0643334949204569,0.0002737159381955,0.0771542983372574,-0.0001172777543078,0.0234916941470214,-7.089241143495252,0.0355628837208536,-7.172564750459012,-7.171993334989954,420.8161717712262,0.0355628837208536,4.837187101188762,0.0637620794513989,1,0,1,0,1,-17.04305541491632
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-16 12:00:00,c14,hrly,,Europe/Berlin,2018-01-16 13:00:00+01:00,569419200.0,408.2650761124555,0.6313614987632205,0.2577628503470401,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180116-120000,-0.0748215623984098,2.56456363445719,2.8615808267680416,2.5265272394354965,0.0106143306776613,0.0644190298384825,-0.000516268780549,0.0176954890777546,-2.8615808267680416,0.0241696224975722,-0.5001687661722791,0.0149218438278443,413.61639901128234,0.0241696224975722,2.615547686248943,2.0114366294353725,0,0,0,0,0,0.036076528550400326
LIN,Lindenberg,DE,52.1663,14.1226,73.0,98.0,1,2018-01-17 12:00:00,c14,hrly,,Europe/Berlin,2018-01-17 13:00:00+01:00,569505600.0,408.3026901162985,0.928559456264914,0.3791333239258918,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/LIN.98m.2018-01.hdf,LIN.98m.20180117-120000,-0.0026400799481638,1.674472819738744,5.254040851350856,0.6457441039946605,0.0022791616411603,0.0413431041281904,-1.821655164233085e-05,0.0115538624561973,-5.254040851350856,0.0255862460917599,-4.204870981250593,-4.174005511756398,415.22856370743995,0.0255862460917599,3.457916739251276,0.6148786345004659,0,0,1,0,0,-10.052308238354483
